Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,53.09000015258789,50.974998474121094,51.15999984741211,52.97999954223633,4297103,52.97999954223633
2022-02-25,53.09000015258789,50.880001068115234,51.15999984741211,52.97999954223633,4297100,52.97999954223633
