Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,199.42999267578125,192.27000427246094,195.80999755859375,198.99000549316406,2561525,198.99000549316406
2022-02-25,199.42999267578125,192.27000427246094,195.80999755859375,198.99000549316406,2561200,198.99000549316406
