Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,54.06999969482422,52.400001525878906,52.619998931884766,53.900001525878906,1922426,53.900001525878906
2022-02-25,54.06999969482422,52.400001525878906,52.619998931884766,53.900001525878906,1922400,53.900001525878906
