Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,430.25,406.0400085449219,417.0899963378906,429.9800109863281,560730,429.9800109863281
2022-02-25,430.25,406.0400085449219,417.0899963378906,429.9800109863281,560700,429.9800109863281
