Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,125.05999755859375,120.58999633789062,120.58999633789062,124.94000244140625,702305,124.94000244140625
2022-02-25,125.05999755859375,120.58999633789062,120.58999633789062,124.94000244140625,702200,124.94000244140625
