Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,136.139892578125,131.74000549316406,133.36000061035156,135.72000122070312,7784465,135.72000122070312
2022-02-25,136.13999938964844,131.74000549316406,133.36000061035156,135.72000122070312,7782100,135.72000122070312
