Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,218.74000549316406,213.35000610351562,215.94000244140625,218.55999755859375,1094175,218.55999755859375
2022-02-25,218.74000549316406,213.35000610351562,215.94000244140625,218.55999755859375,1094200,218.55999755859375
