Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,194.2449951171875,189.4600067138672,189.66000366210938,193.7100067138672,5426163,193.7100067138672
2022-02-25,194.25,189.4600067138672,189.66000366210938,193.7100067138672,5425100,193.7100067138672
