Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,180.89500427246094,175.72999572753906,176.77000427246094,180.3000030517578,1107655,180.3000030517578
2022-02-25,180.91000366210938,175.67999267578125,176.77000427246094,180.3000030517578,1107600,180.3000030517578
