Date,High,Low,Open,Close,Volume,Adj Close
2022-02-25,136.77000427246094,132.94000244140625,135.13999938964844,136,1448212,136
2022-02-25,136.8300018310547,132.94000244140625,135.13999938964844,136,1448200,136
